"arch/arc/lib/memcpy-archs.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/memset-archs.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/memset.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/strchr-700.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/strcmp-archs.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/strcmp.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/strcpy-700.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/lib/strlen.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/cache.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/dma.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/extable.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/fault.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/highmem.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/init.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/ioremap.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/mmap.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/tlb.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/mm/tlbex.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/plat-axs10x/axs10x.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-05-27 06:55:21 UTC","Thomas Gleixner",""
"arch/arc/plat-hsdk/platform.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/plat-sim/platform.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arc/plat-tb10x/tb10x.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-05-29 23:57:47 UTC","Thomas Gleixner",""
"arch/arm/boot/bootp/init.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/compressed/efi-header.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/compressed/head.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/compressed/ll_char_wr.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/compressed/misc-ep93xx.h",1,"SPDX-License-Identifier: GPL-2.0-or-later */","2019-05-27 06:55:01 UTC","Thomas Gleixner",""
"arch/arm/boot/compressed/vmlinux.lds.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/deflate_xip_data.sh",2,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/mediatek/mt2701-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-27 06:55:21 UTC","Thomas Gleixner",""
